_id,employee_ID,acl,employee_compensation.acl,employee_compensation.salary,employee_compensation.stock_award,employee_compensation.programs.acl,employee_compensation.programs.401K_contrib,employee_compensation.programs.health_plan,employee_compensation.programs.spp,employee_grade,team,age,first_name,last_name,gender,phone,address
59d288690e3733b153a939d4,09637532-f314-4456-943f-e30682d6f57b,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",141935,3120,"[""Finance"",""Executive""]",0.16,false,0,3,Yellow,48,Walls,Mcclure,male,+1 (905) 523-3203,"478 Thames Street, Edmund, Wyoming, 10242"
59d288690e3733b153a939d8,4b1d61a1-3132-4298-9a75-a6abc02891e1,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",113674,2139,"[""Finance"",""Executive""]",0.03,true,0.09,2,Yellow,49,Hancock,Moses,male,+1 (925) 421-3493,"999 Suydam Place, Frizzleburg, Missouri, 66229"
59d288690e3733b153a939ef,f59f2d87-040f-43e5-ab69-bcd46cd6b7c9,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",157444,2922,"[""Finance"",""Executive""]",0.15,true,0.04,1,Yellow,38,Levine,Camacho,male,+1 (907) 476-2170,"849 Irving Avenue, Gardiner, California, 34676"
59d288690e3733b153a93a1b,26a3cbca-c513-4577-9e34-e4833bc221b5,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",122021,2093,"[""Finance"",""Executive""]",0.05,false,0.02,2,Indigo,25,Foley,Gates,male,+1 (994) 563-3320,"546 Buffalo Avenue, Cazadero, Nebraska, 40020"
59d288690e3733b153a93a20,2dc9d921-e823-4389-b1e1-d06cce2e8bd2,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",104574,4226,"[""Finance"",""Executive""]",0.23,true,0.05,1,Green,22,Mccoy,Cannon,male,+1 (956) 517-2471,"599 Ryerson Street, Walton, Georgia, 79771"
59d288690e3733b153a93a27,1a7657a9-a5cf-46e3-8adf-e9dffff71167,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",118333,4945,"[""Finance"",""Executive""]",0.2,true,0.04,3,Red,25,Tamika,Holt,female,+1 (844) 587-3683,"629 Bergen Avenue, Wikieup, California, 15819"
59d288690e3733b153a939bc,6b4f6dcf-f499-4e9f-b762-9d1d16358079,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",145218,3010,"[""Finance"",""Executive""]",0.19,true,0.07,2,Green,40,Lillie,Webb,female,+1 (990) 469-2500,"847 Erasmus Street, Rodman, Pennsylvania, 91545"
59d288690e3733b153a939e1,735b4e8e-c72d-41a8-af4b-e1d22c6d463d,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",112789,4001,"[""Finance"",""Executive""]",0.17,false,0.03,3,Green,53,Alta,Oneil,female,+1 (939) 569-3612,"836 Dinsmore Place, Saddlebrooke, Nebraska, 96989"
59d288690e3733b153a939e5,4c139225-f56d-4742-8546-f69cf40d374d,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",158471,4479,"[""Finance"",""Executive""]",0.2,false,0.08,3,Orange,25,Hazel,Kerr,female,+1 (840) 473-3544,"157 Judge Street, Morriston, Michigan, 80635"
59d288690e3733b153a939f1,1cbb400b-68a4-4c5f-8867-81bdadb0b9ff,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",101262,1110,"[""Finance"",""Executive""]",0.24,true,0.05,3,Yellow,27,Cassandra,Harrell,female,+1 (996) 530-3346,"650 Channel Avenue, Levant, Nevada, 18134"
59d288690e3733b153a939f5,1f5fd0bb-d15f-4d2c-af8e-ae7aee4be29d,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",148722,4143,"[""Finance"",""Executive""]",0.21,false,0.01,3,Orange,22,Wolfe,Davis,male,+1 (905) 429-3489,"910 Ross Street, Cucumber, Pennsylvania, 28011"
59d288690e3733b153a93a05,41b69f2f-9487-4b39-8964-e2007df7133d,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",148291,1671,"[""Finance"",""Executive""]",0.24,true,0.08,3,Orange,55,Fletcher,Hudson,male,+1 (906) 439-2270,"817 Raleigh Place, Coultervillle, Oregon, 62889"
59d288690e3733b153a93a0a,08f7fd5d-b2c6-432b-a514-12de4b0e50fe,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",130231,3668,"[""Finance"",""Executive""]",0.2,false,0.08,2,Blue,47,Martha,Dunn,female,+1 (925) 436-2890,"607 Opal Court, Websterville, New Jersey, 42967"
59d288690e3733b153a93a10,e1fb762c-2cba-425f-a6ef-ae7b460e4193,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",141835,1993,"[""Finance"",""Executive""]",0.16,false,0.04,1,Yellow,62,Jenkins,Hamilton,male,+1 (837) 495-2292,"893 Lott Street, Croom, Utah, 50217"
59d288690e3733b153a93a14,fac9bd33-a430-42a6-af9e-ea4c736b5d05,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",136387,3636,"[""Finance"",""Executive""]",0.09,false,0.04,2,Orange,24,Deidre,Dale,female,+1 (915) 482-2768,"921 Richmond Street, Clarksburg, Northern Mariana Islands, 92140"
59d288690e3733b153a93a18,cdf17675-b9dc-43e4-94d9-73acab881173,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",108067,3483,"[""Finance"",""Executive""]",0.19,true,0.09,3,Indigo,32,Katina,George,female,+1 (951) 538-2813,"741 Alton Place, Sehili, Iowa, 92260"
59d288690e3733b153a939e6,a8316b68-544b-42e2-9276-49087f00dd8d,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",109227,1371,"[""Finance"",""Executive""]",0.25,false,0.1,3,Yellow,47,Jenna,Herman,female,+1 (870) 600-3175,"262 Carroll Street, Hobucken, Georgia, 12511"
59d288690e3733b153a93a0b,74dbae83-5d0b-4832-8408-259b05e2570e,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",116710,1048,"[""Finance"",""Executive""]",0.23,false,0.06,2,Indigo,61,Olga,Bartlett,female,+1 (867) 565-3185,"258 Lake Place, Goodville, Hawaii, 75351"
59d288690e3733b153a939d5,d9ff99d2-10cc-4884-8fc6-800428806325,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",137304,2896,"[""Finance"",""Executive""]",0.22,false,0,2,Violet,60,Avila,Ferrell,male,+1 (850) 525-2585,"869 Ira Court, Dante, Colorado, 45031"
59d288690e3733b153a939dd,36c36798-705a-45a0-b277-d36b0541d422,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",130929,1955,"[""Finance"",""Executive""]",0.03,true,0.07,3,Yellow,42,Stark,Harvey,male,+1 (875) 439-2537,"333 Coventry Road, Reinerton, Alaska, 52070"
59d288690e3733b153a939f0,51ceb2d9-6d82-4262-917f-acd88e6b2b28,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",128738,4738,"[""Finance"",""Executive""]",0.14,false,0,2,Red,25,Hebert,Atkinson,male,+1 (942) 546-3764,"761 Bayard Street, Whitmer, Louisiana, 90406"
59d288690e3733b153a939fb,40bd49b2-938b-4039-b740-8e1efd38e824,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",156360,1025,"[""Finance"",""Executive""]",0.08,false,0,3,Red,58,Thelma,Dotson,female,+1 (895) 476-2575,"451 Concord Street, Celeryville, Idaho, 79021"
59d288690e3733b153a939fd,267df392-805f-4fff-a654-18046e76818e,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",106516,1491,"[""Finance"",""Executive""]",0.22,false,0.02,3,Blue,42,Neal,Trujillo,male,+1 (949) 565-2003,"526 Bushwick Place, Dyckesville, Wisconsin, 55698"
59d288690e3733b153a93a0f,e4f183cd-bc3c-4b4d-b66c-967319592b52,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",112162,1995,"[""Finance"",""Executive""]",0.23,true,0.04,2,Yellow,33,Shirley,Haley,female,+1 (861) 562-3159,"894 Seaview Avenue, Gilmore, Colorado, 57808"
59d288690e3733b153a939c2,064c5397-35a5-4726-8064-44d89daffe6c,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",133133,4035,"[""Finance"",""Executive""]",0.09,true,0.01,1,Violet,53,Palmer,Contreras,male,+1 (832) 445-3228,"492 Times Placez, Austinburg, Ohio, 66541"
59d288690e3733b153a939c6,5a34ee3c-977c-4791-b8b5-8b64c74d1954,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",149988,3190,"[""Finance"",""Executive""]",0.21,true,0.04,2,Red,18,Barnett,Ellis,male,+1 (829) 501-3192,"563 Thomas Street, Lydia, Florida, 69289"
59d288690e3733b153a939c7,771a59a5-5ce4-4bc0-9402-992b4ed6d41f,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",123249,2984,"[""Finance"",""Executive""]",0,false,0.09,3,Blue,27,Billie,Ramsey,female,+1 (863) 421-3688,"942 Oriental Court, Cassel, Montana, 34486"
59d288690e3733b153a939e0,e52cc4fd-6cf8-40f2-82cc-3d201a822513,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",158873,4319,"[""Finance"",""Executive""]",0.12,true,0.1,3,Indigo,54,Jacobs,Rutledge,male,+1 (894) 575-3224,"612 Fleet Place, Itmann, West Virginia, 74260"
59d288690e3733b153a939e3,3f65f3e8-711d-4f75-a77e-15a66d1a9837,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",127504,1002,"[""Finance"",""Executive""]",0.09,false,0.03,1,Yellow,41,Briana,Odom,female,+1 (857) 413-2871,"717 Langham Street, Carlos, Kentucky, 49400"
59d288690e3733b153a939e7,60868ea4-88a5-4ae7-ab26-e41b58081ed2,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",142568,3919,"[""Finance"",""Executive""]",0.05,false,0.05,2,Red,50,Jarvis,Alford,male,+1 (941) 403-3469,"908 Revere Place, Westboro, Texas, 59525"
59d288690e3733b153a939f4,7c634f9b-7eaf-454a-8061-8d51fc6c0065,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",112242,4981,"[""Finance"",""Executive""]",0.2,false,0,3,Indigo,44,Jana,Burnett,female,+1 (842) 575-2322,"998 Irving Street, Crenshaw, Marshall Islands, 10666"
59d288690e3733b153a939fa,4a403284-fcc4-471d-b349-637c8cc3795a,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",118462,4100,"[""Finance"",""Executive""]",0.01,false,0.05,3,Violet,45,Mooney,Cortez,male,+1 (935) 471-2873,"848 Bouck Court, Wells, Federated States Of Micronesia, 12941"
59d288690e3733b153a939ff,b2486773-303f-4bdc-b744-55e19db83f27,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",138459,1124,"[""Finance"",""Executive""]",0.22,true,0.07,3,Violet,27,Vilma,Hardin,female,+1 (824) 429-3226,"766 Jodie Court, Cataract, Washington, 25804"
59d288690e3733b153a93a0d,4ae3d876-864c-4f61-a9b9-eebfd7c72520,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",110891,1227,"[""Finance"",""Executive""]",0.05,false,0.02,2,Yellow,45,Lauren,Barrera,female,+1 (988) 525-2123,"127 Havens Place, Bison, Delaware, 73918"
59d288690e3733b153a93a1a,5aef7ae2-f037-4c13-aa0a-6edbf55be3b3,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",101553,1958,"[""Finance"",""Executive""]",0.08,true,0.04,1,Red,37,Sampson,Valencia,male,+1 (899) 504-2758,"807 Beverly Road, Norvelt, Arkansas, 14512"
59d288690e3733b153a93a1f,40f4da83-7b01-4e3f-b8d8-7fbbc95c904b,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",140912,2585,"[""Finance"",""Executive""]",0.25,true,0.01,3,Green,19,Catalina,Sims,female,+1 (953) 484-3748,"567 Cambridge Place, Bedias, Michigan, 53940"
59d288690e3733b153a939b3,37530ad9-a530-4e09-881b-bb638fb2b0a6,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",100162,2042,"[""Finance"",""Executive""]",0.23,true,0.02,2,Yellow,44,Cassie,Hubbard,female,+1 (864) 418-2217,"617 Ford Street, Tibbie, Kansas, 09664"
59d288690e3733b153a939b7,7a00c820-f1f0-466e-a6e9-b63de25675b5,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",151038,4618,"[""Finance"",""Executive""]",0.08,false,0.07,1,Green,29,Phoebe,Holder,female,+1 (983) 582-2385,"699 Gerry Street, Grill, North Carolina, 47834"
59d288690e3733b153a939bd,12d6bfe3-9dbb-4b3a-bdd6-0e0be2e4dd79,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",140136,4004,"[""Finance"",""Executive""]",0.07,false,0.02,1,Yellow,53,Jody,Lott,female,+1 (963) 509-2455,"598 Elizabeth Place, Weedville, Mississippi, 42923"
59d288690e3733b153a939bf,7d69b192-3d89-4c2d-870c-220ae0de1a69,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",121980,3692,"[""Finance"",""Executive""]",0.02,false,0.06,2,Orange,46,Mckenzie,Clark,male,+1 (961) 587-2788,"942 Baltic Street, Woodlands, Puerto Rico, 85033"
59d288690e3733b153a939c1,3deb6d69-a077-4113-ad6b-3b0a30d5b601,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",113517,2233,"[""Finance"",""Executive""]",0.16,false,0.07,2,Indigo,22,Young,Townsend,male,+1 (923) 539-3457,"296 Ridgewood Avenue, Winston, South Dakota, 49473"
59d288690e3733b153a939d3,d31da240-1439-41a9-9bd3-eadd995d9062,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",147847,2384,"[""Finance"",""Executive""]",0.04,false,0.03,3,Yellow,44,Doris,Reese,female,+1 (925) 427-3713,"895 Morton Street, Norfolk, Delaware, 57350"
59d288690e3733b153a939f2,358ca3a6-3e70-4464-8b12-c93ba6d5a752,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",100974,1759,"[""Finance"",""Executive""]",0.2,true,0.02,2,Violet,40,Sharpe,Norman,male,+1 (910) 498-3038,"590 Cox Place, Yonah, North Carolina, 86455"
59d288690e3733b153a93a16,bbb4feb1-511f-4033-991b-1d341008d136,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",133890,1830,"[""Finance"",""Executive""]",0.08,false,0.01,1,Red,55,Virgie,Perkins,female,+1 (890) 468-3341,"662 High Street, Keller, Guam, 31822"
59d288690e3733b153a93a19,7ac3d9ff-dfa8-456c-9edf-f1738b3c8eac,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",141438,3002,"[""Finance"",""Executive""]",0.07,true,0.1,3,Violet,44,Hicks,Larsen,male,+1 (901) 562-2266,"158 Dakota Place, Motley, West Virginia, 47625"
59d288690e3733b153a939b6,83e0949d-5c39-4e64-b599-9e3cf4159f25,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",137629,3579,"[""Finance"",""Executive""]",0.25,true,0.04,3,Yellow,44,Rachel,Key,female,+1 (837) 544-3195,"115 Lafayette Avenue, Islandia, Nevada, 55629"
59d288690e3733b153a939bb,ba6af973-4c9c-4b04-bb10-e1b78db6f530,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",149971,4071,"[""Finance"",""Executive""]",0.2,true,0.1,2,Green,63,Deanna,Stanton,female,+1 (868) 479-2873,"505 Bethel Loop, Stockdale, Indiana, 53136"
59d288690e3733b153a939b5,8a0a8007-8e0f-4e4b-96c6-0e076619f4d9,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",104478,2681,"[""Finance"",""Executive""]",0,false,0.02,3,Red,44,Pacheco,Vaughan,male,+1 (882) 507-2199,"317 Hillel Place, Russellville, Alabama, 15702"
59d288690e3733b153a939ae,398a7d01-e5b2-4acf-a98a-94fc819e3b3e,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",121725,1983,"[""Finance"",""Executive""]",0.08,false,0.03,2,Orange,53,Emilia,Hernandez,female,+1 (959) 503-2933,"349 Vandalia Avenue, Trucksville, Kentucky, 59452"
59d288690e3733b153a939cb,8a7e4356-6244-4bd6-85fc-780a8f7b74d7,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",114456,1208,"[""Finance"",""Executive""]",0.18,true,0.03,1,Green,60,Opal,Duran,female,+1 (830) 458-3623,"780 Durland Place, Fairmount, Oregon, 64082"
59d288690e3733b153a939b2,7143d754-6166-49d9-93a2-745b3eed0751,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",100074,3739,"[""Finance"",""Executive""]",0.25,true,0.04,3,Violet,31,Bartlett,Tillman,male,+1 (951) 435-3175,"392 Mill Road, Harviell, New York, 71267"
59d288690e3733b153a939d6,9b518838-f1df-4b46-882f-1f155ff0c98a,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",145105,2965,"[""Finance"",""Executive""]",0.13,true,0.06,2,Indigo,39,Hunt,Long,male,+1 (890) 421-3631,"585 Tampa Court, Bainbridge, South Carolina, 05815"
59d288690e3733b153a939da,ff88ea3e-bd50-4553-b8f6-446d96dce85a,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",145896,1472,"[""Finance"",""Executive""]",0.24,true,0.01,1,Blue,18,Brittney,Jordan,female,+1 (871) 451-2761,"476 Wythe Avenue, Yukon, Northern Mariana Islands, 61203"
59d288690e3733b153a939ea,93d61e34-fcbb-4f8e-bc19-0033abb248ee,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",122961,2443,"[""Finance"",""Executive""]",0.21,true,0.1,1,Red,60,Ballard,Whitaker,male,+1 (855) 421-2479,"803 Battery Avenue, Loomis, Maryland, 25663"
59d288690e3733b153a93a02,7b61bb4f-a712-4e3c-966a-41e026896eb6,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",121129,3548,"[""Finance"",""Executive""]",0.05,true,0.07,1,Violet,27,Riggs,Nichols,male,+1 (922) 424-3594,"117 Bleecker Street, Blanford, Montana, 73223"
59d288690e3733b153a93a08,2684ab34-6ed9-493c-b8f5-312510284366,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",143599,1920,"[""Finance"",""Executive""]",0,false,0.06,1,Violet,35,Mccullough,Maddox,male,+1 (859) 403-3510,"366 Schenectady Avenue, Gerton, Maine, 03044"
59d288690e3733b153a93a0e,edc60015-ba2d-4824-8122-d6b5d0774dc9,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",134743,1518,"[""Finance"",""Executive""]",0.15,true,0.03,3,Blue,60,Concepcion,Daniel,female,+1 (953) 491-2629,"386 Linwood Street, Siglerville, Wyoming, 71201"
59d288690e3733b153a93a22,49f6d1d1-9c18-4b9c-80f3-82ae5a1d6b80,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",120644,4797,"[""Finance"",""Executive""]",0.12,false,0.08,1,Green,60,Larsen,Mcfadden,male,+1 (859) 459-3258,"245 Aster Court, Bowmansville, Texas, 23865"
59d288690e3733b153a93a29,c001fb5d-e864-418a-a5c9-4b2df73cf92d,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",106410,3773,"[""Finance"",""Executive""]",0.03,false,0.05,3,Violet,36,Dennis,Mccullough,male,+1 (875) 579-3823,"480 Lincoln Avenue, Elfrida, Alabama, 49611"
59d288690e3733b153a93a2b,45c8440a-a125-49b9-925a-40574a7fa997,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",115227,1075,"[""Finance"",""Executive""]",0.14,false,0.06,3,Yellow,37,Liz,Adkins,female,+1 (824) 505-2055,"243 Bayview Avenue, Ebro, Nevada, 80808"
59d288690e3733b153a939c0,996e0f99-8da7-40ee-a8a9-73e939abfd09,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",126483,3318,"[""Finance"",""Executive""]",0.05,false,0.01,3,Blue,20,Mcleod,Doyle,male,+1 (984) 539-2931,"420 Miami Court, Sisquoc, Washington, 17151"
59d288690e3733b153a939c4,9c7dab8a-b638-47c3-95ea-4283287eb2d2,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",155795,1644,"[""Finance"",""Executive""]",0.18,false,0.07,1,Blue,64,Mayo,Alvarado,male,+1 (946) 559-3413,"479 Columbus Place, Crumpler, Idaho, 27487"
59d288690e3733b153a939db,5eb7b475-da3a-4362-b4c0-e2cb9144a97b,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",132632,4042,"[""Finance"",""Executive""]",0.09,false,0.02,3,Orange,45,Shepard,Allen,male,+1 (977) 446-2703,"237 Greene Avenue, Wanamie, Guam, 02927"
59d288690e3733b153a939e9,a8ada692-eed1-47b3-9152-fd5374552d31,"[""HR"",""Management"",""Finance"",""Executive""]","[""Management"",""Finance"",""Executive""]",121032,4169,"[""Finance"",""Executive""]",0.06,true,0.08,2,Green,45,Aline,Riddle,female,+1 (913) 578-2331,"660 Nautilus Avenue, Taycheedah, New Mexico, 07880"
